HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.HITTYPE_ID_level2,Input.WORKER_ID_level1,Input.WORKER_ID_level2,Input.Dialogueacts_level1,Input.Dialogueacts_level2,Input.slot0,Input.slot1,Input.slot2,Answer.change,Answer.comments,Answer.joking_sarcastic,Answer.more_detail,Answer.sympathetic,Approve,Reject
39O6Z4JLX2I9X4TSR9JR0UBLK8YVXX,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,3180JW2OT5YUQA7IUGRFT75TMZS5JJ,A2F7BVFNX8BB5C,Approved,Tue Jun 06 07:02:13 PDT 2017,Tue Jun 06 07:09:06 PDT 2017,Wed Jun 21 07:09:06 PDT 2017,Sun Jun 11 22:05:50 PDT 2017,,,413,100% (13/13),100% (13/13),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A31NREVPH2XDCO,A2WQWHBN0BF4U7,Answer.positive,Answer.continuation,Let's talk about entertainment.,"I really love live concerts, mostly rock bands.","me too,live concert are a way to get to see your favorite stars in person,beside it gives a different feel from just listening on cd or via earpiece","With technology moving the way it is now, I wonder if one day soon we'll be able to have ""live"" holographic concerts where the band just streams from one location. I'm trying to decide if that would be a tragedy or not.",,My favorite part is always when the 300 lb fan decides to crowd surf. That hurts. It's always a weird injury to explain at work the next day.,"Rock and metal shows are the best, especially when there's a big floor and you can get close to the stage.",I agree it's totally different! The music literally vibrates into you and you're surrounded by a bunch of other people who are all there for the exact same reason. It's a connected experience.,,
39RRBHZ0AUMY2ZT7SR7CXFRWS8WVZU,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,3VNXK88KKD4MIS9OEVIF8BLP3DI9VP,A2ECRNQ3X5LEXD,Approved,Mon Jun 05 14:58:09 PDT 2017,Mon Jun 05 15:33:36 PDT 2017,Tue Jun 20 15:33:36 PDT 2017,Sun Jun 11 22:05:51 PDT 2017,,,2127,100% (15/15),100% (15/15),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A1WML1ZP2ISAR7,Answer.TalkMore,Answer.change,Let's talk about technology.,The world got along fine before the internet and smart phones and computers and there was less stress in the workplace because technology has replaced many jobs,Have you seen the latest Apple computer?,Have you seen the latest Microsoft computers?,,Yeah I totally have the time in my day to go and check that out. I have unlimited time.,Oh yeah I have they are amazing in how fast the processor is. I am impressed.,Yes Apple always has the best computers out there. They have the best performance.,,
3A520CCNWNLGZGZDL923GIC1JSMEA6,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,39GXDJN2OU0M4NQE93C18FQEJAFV87,A1IMICF9ISISZN,Approved,Mon Jun 05 18:10:29 PDT 2017,Mon Jun 05 18:17:11 PDT 2017,Tue Jun 20 18:17:11 PDT 2017,Sun Jun 11 22:05:58 PDT 2017,,,402,100% (13/13),100% (7/7),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A0017268R9SKD8U2Y3F,A28LE67Q1YR9TV,Answer.negative,Answer.joking_sarcastic,Let's talk about sports.,The only guy who can date a supermodel and keep winning at sports is Tom Brady.,"Ha, it seems like the more we hear about who some player is dating the worse he plays.",How important of a role do you believe the center for any NFL team really is?,NA,Tony Romo should of hung up his cleats a long time ago and he should of become Mr. Hollywood.,I always thought of Tony Romo as Mr Hollywood and that he should leave the stars alone during the season for that reason.,Sometimes I feel bad for a player when they play bad because you wonder what is going on out side of the game.,,
3ABAOCJ4R8P6YKY7R3N8JQWFWCZQME,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:32 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:32 PDT 2017,,,3RGU30DZTBUSYHSOMF81A9GF8RAJM9,A2YE2I9DYV9OKW,Approved,Mon Jun 05 16:38:27 PDT 2017,Mon Jun 05 16:47:31 PDT 2017,Tue Jun 20 16:47:31 PDT 2017,Sun Jun 11 22:05:52 PDT 2017,,,544,100% (145/145),100% (110/110),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A1UEVG6U64A6IV,Answer.negative,Answer.change,Let's talk about technology.,If computers had been in charge of the D-Day invasion the Nazis would have hacked them and known about it in advance and we might all be speaking German right now.,"Speaking of which, what is your opinion on Japanese robots helping seniors in retirement homes?",I haven't heard about that. But the other day I saw this cool video online where they had a pair of robot arms like they use in car factories. They were holding katanas and doing a ritualized sword fight.,NA,"Hmmm, are you suggesting that the Axis Powers were playing the long game? Pearl Harbor 2.0 in Sunset Grove?",All I know is that once I'm retired I wouldn't want to have to deal with headaches like stupid malfunctioning robots.,"My grandmother has trouble figuring out how to get the TV remote control to do what she wants, I hate to think how much trouble she'd have with a robot.",,
3APP19WN71ZDWSJ11RBF0GVR0PBG6Z,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:30 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:30 PDT 2017,,,32XVDSJFP0JSSLUGFU29BSUY6JV2MI,A3V9FO37B3YIKH,Approved,Tue Jun 06 06:35:27 PDT 2017,Tue Jun 06 06:40:51 PDT 2017,Wed Jun 21 06:40:51 PDT 2017,Sun Jun 11 22:05:45 PDT 2017,,,324,100% (7/7),100% (7/7),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2XDTFD9AEM144,A3KL0G33VCL8XK,Answer.rhetorical,Answer.continuation,Let's talk about fashion.,I remember when I was in middle school and fuzzy 'carpet' shirts were in style. No one would be caught dead in those today.,Two thirds of the school wore them everyday and it was a trend but like every other trend it died.,speaking of shagging ..... how are you and bobby doing these days ? are you engaged yet ? inquiring minds want to know,no,a death that came none too soon if you ask me ... being petted like a ... well ... pet ... was fine and well .... until i had things *ahem* to pet ... if you catch my drift,"i was lucky to have gone to parochial school and being forced to wear a uniform, i didn't have to wear those shirts to school to fit in and be trendy",i felt like a walking shag rug and was afraid to lay on the floor to watch tv for fear people wouldn't see me there and step on me.,,
3AQN9REUTF1C3SJG5K5ZDMCNM7ODYM,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:31 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:31 PDT 2017,,,3NVC2EB65RLH7KFD2X4POXMXL7P3Y0,A2ZOM62DKMSWDK,Approved,Tue Jun 06 08:32:39 PDT 2017,Tue Jun 06 08:36:00 PDT 2017,Wed Jun 21 08:36:00 PDT 2017,Sun Jun 11 22:05:49 PDT 2017,,,201,100% (26/26),100% (16/16),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2XDTFD9AEM144,A1A76U56BNERB9,Answer.rhetorical,Answer.continuation,Let's talk about entertainment.,Most of my first dates have been to the movie theater. It's a great conversation starter and gives you something to discuss for a while afterwards.,"Oh, yeah, and it is really great if your date loves movies as much as you do.  I really love movies and love to talk about them.  The best thing ever would be if my date was a real movie freak like me.","Did you see Efron's bod in the latest ""Baywatch"" trailer? Wow, is he taking steroids, or what?",NA,Thank God Justin Bieber isn't making movies...yet! It was bad enough when Justin Timberlake was in practically everything.,"On the other hand, the worst would be a date who likes movies, but not the same kind of movie you do.","Like, you like action, she likes rom-coms. She hates sci-fi but wants to see all the movies ever made with Zac Efron in them.",,
3AQN9REUTF1C3SJG5K5ZDMCNM7OYD7,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:32 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:32 PDT 2017,,,31IBVUNM9TLVJ201HHI7I7706FQFV8,A3PB0KSWXYUEAY,Approved,Mon Jun 05 20:49:08 PDT 2017,Mon Jun 05 20:51:23 PDT 2017,Tue Jun 20 20:51:23 PDT 2017,Sun Jun 11 22:05:53 PDT 2017,,,135,100% (64/64),100% (30/30),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A2YE2I9DYV9OKW,Answer.rhetorical,Answer.change,Let's talk about technology.,"One of the biggest events in history, the D-Day invasion, was planned in secret by Gen. Eisenhower and his staff using only file cards and it saved the world from the Nazis","If we had to launch a D-Day invasion today, do you think we could pull it off? Or have we overcomplicated everything too much?","Who knows if we would be able to, I watched a great documentary on the History Channell about Dday the other day.",none,Absolutely over complicated it only if President Trump were the one leading the charge.,It depends on if we would have someone like Eisenhower or Trump leading the charge.,Who knows thankfully we are not and do not have to plan another D-Day invasion nowadays.,,
3ATYLI1PRTNDC0F69TICET9YDHMJOV,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:33 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:33 PDT 2017,,,3G5W44VEU84NHR2KTXAIYJWVRRSGKL,A3RYTY3QHRXNIY,Approved,Mon Jun 05 14:14:40 PDT 2017,Mon Jun 05 14:21:14 PDT 2017,Tue Jun 20 14:21:14 PDT 2017,Sun Jun 11 22:05:56 PDT 2017,,,394,100% (29/29),100% (9/9),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,ATBUWF548K93Q,A1YI99FRUDX2M7,Answer.TalkMore,Answer.joking_sarcastic,Let's talk about technology.,"Robotics is advancing so quickly, I wonder how human like they will become.",It's amazing how quickly robotics is advancing.  It won't be long until they will be confused with humans.,What do you think of robotic cars?  I dont know if i trust a car driving for me.,,"Theres no way robotics can be better than humans, they dont have a brain to think with","They are a lot of robotics that can do human jobs now, especially in factories.",I hope people dont start getting put out of work.  What will happen to their families.,,
3AXFSPQOYQJJ6N2DAQZMRZ0KLGVJF9,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:30 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:30 PDT 2017,,,3OS4RQUCRA1GAO2VC0R7HVDT3OUFBO,AGATMN9R66VSP,Approved,Tue Jun 06 05:21:11 PDT 2017,Tue Jun 06 05:37:02 PDT 2017,Wed Jun 21 05:37:02 PDT 2017,Sun Jun 11 22:05:47 PDT 2017,,,951,100% (21/21),100% (13/13),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,AMX5R6NLYNA2K,Answer.rhetorical,Answer.elaboration,Let's talk about entertainment.,every time there is a new movie to be promoted the stars make the rounds on these shows.  I saw Goldie Hawn and Amy Schumer on one of these shows last nights and you could tell they were doing  this marketing only because it was in their deal when they sign on to do the move.,Of course! No actor or actress would EVER take a part in a bad movie just for the money! That's preposterous!,What ever happened to Nicholas Cage? At one point is career was going pretty good. Now you never hear about him at all.,,I do not agree with you  at all! Actors are not shallow people. There is no way any of them would ever sell their soul for a giant pay check!,They don't make movies like the used to. Some of my favorite actors were making quality films a few years back. Now it seems like their careers are made of DVD.,Seeing some of these actors on the late night shows is really sad. But at the same time it is a part of what they have to do for a living.,,
3B286OTISE2OAWL5ZADUDYPTO0IJAW,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:29 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:29 PDT 2017,,,3L6L49WXW1J4NSOXR94BN5GA40Q54C,A2L7S6RZOZ6NM9,Approved,Mon Jun 05 18:42:37 PDT 2017,Mon Jun 05 18:44:07 PDT 2017,Tue Jun 20 18:44:07 PDT 2017,Sun Jun 11 22:05:41 PDT 2017,,,90,100% (128/128),100% (128/128),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A3DSAIFZ7KJPO1,A1YI99FRUDX2M7,Answer.rhetorical,Answer.joking_sarcastic,Let's talk about fashion.,"I loved to follow trends when I was a teenager.  I paid $150 for a super fashionable outfit, with flare leg jeans and a funky printed shirt; when I came home from college, my mom pulled an almost identical outfit out from her trunk of clothes she wore.",Your mom sounds super stylish.  And you are following in her foot steps.  You can go shopping in her closet.,I like to shop and I think it is fun to find new items. Its good to stay stylish.,,"Yea, fashion sense from the 1800's maybe. I don't know how good it is now.","Yea, we'll I admire her fashion sense. I think that she has good fashion sense and seems to be smart.","Yea, I enjoy trying to follow in her footsteps. She has great fashion sense.",,
3B9XR6P1WEGTT6QX5ODQ899Z6I3BJJ,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:14 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:14 PDT 2017,,,3QBD8R3Z225QV2UFWO0AWBG1LRSO4P,AKQ0P7FYVX7MD,Approved,Mon Jun 05 14:11:44 PDT 2017,Mon Jun 05 14:20:57 PDT 2017,Tue Jun 20 14:20:57 PDT 2017,Sun Jun 11 22:05:33 PDT 2017,,,553,100% (3/3),100% (3/3),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A0017268R9SKD8U2Y3F,A1WML1ZP2ISAR7,Answer.rhetorical,Answer.continuation,Let's talk about sports.,I remember when I was young Sunday mornings sitting in front of my old big box television watching Tony Gwynn playing for the Padres.,"I did not watch baseball back then, I watch it once in a while now",What other types of sports are you interested in? I like figure skating. Some individuals may not consider figure skating a sport.,I throughly enjoyed completing this hit.,I always wanted to be a pitcher though. Age had caught up with me so that is just a pipe dream now. I cannot even add that to my bucket list.,"Baseball was a sport that I did not like to watch on TV, but I loved to play it when I was young.","For some reason, I never really took the time to look at a complete game on TV. I probably would have enjoyed it.",,
3B9XR6P1WEGTT6QX5ODQ899Z6I3JBR,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:29 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:29 PDT 2017,,,35L9RVQFCP4FKJ277HW2P6HU8OHUHL,A13NOSGEQMNGP8,Approved,Tue Jun 06 07:20:51 PDT 2017,Tue Jun 06 07:22:32 PDT 2017,Wed Jun 21 07:22:32 PDT 2017,Sun Jun 11 22:05:42 PDT 2017,,,101,100% (18/18),100% (18/18),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2CSV75E3JT58Y,A2L7S6RZOZ6NM9,Answer.negative,Answer.continuation,Let's talk about fashion.,You know the old joke about fashion.  If you don't like this season's designs wait about 15 minutes and you will have something new to waste your money on,"Yea, seems like these companies put out something new just about every other day. We find ways to buy the stuff too so I can't really complain.","What I really enjoy is shopping for shoes, I have so many pairs.",,Well at least we can always find some new clothes to buy?,Have you noticed that Lily Pulitzer changes her colors slightly every year.  This way last years clothes won't match this years.,"I have trouble finding the right fit in jeans, how about you?",,
3BFF0DJK8XXMOV34S4DP046888GST6,3WO7ZNC6SLRHED0HM8CMYPHDYJRD8A,Continue the Conversation Step 3,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, arts, entertainment, fashion, politics, sports",$0.25 ,Mon Jun 05 13:51:14 PDT 2017,1,BatchId:2825682;OriginalHitTemplateId:920937336;,3600,1296000,Mon Jun 12 13:51:14 PDT 2017,,,3IHR8NYAM8N8G26GBODPLBLRV0QP4H,A2L7S6RZOZ6NM9,Approved,Mon Jun 05 18:41:09 PDT 2017,Mon Jun 05 18:42:37 PDT 2017,Tue Jun 20 18:42:37 PDT 2017,Sun Jun 11 22:05:34 PDT 2017,,,88,100% (128/128),100% (128/128),0% (0/0),37AIU3VBY8A1UOKUCHJYJDFA4SLRXU,3U38RRN8HQODTWRB1BHZ5D4T8AB4F5,A2AVFNOKFHQ2ME,AMX5R6NLYNA2K,Answer.TalkMore,Answer.change,Let's talk about sports.,"I like sports movies, especially when they're comedies.","What about family themed sports movies, what are some of your favorites in that genre?",I just love being able to watch sports and enjoy the competition.  Its fun to watch!,,"yea, why not pick a movie about a completely irrelevent sport like hockey.",I really like the movie Miracle. I thought it told a great story of one of America's greatest sports moments.,"Yea, that hockey  team was really good. I am so glad a movie was made about them.",,
