UniqueID,DialogueActs,Texts
495,prompt,Describe the funniest thing that you ever saw.
496,General Response,"The funniest thing I ever saw was a man sitting in his walker, wearing a Santa Clause outfit (white beard and all), HOLDING A BRIGHT RED POOL NOODLE and smoking a pipe."
497,prompt,Describe the funniest thing that you ever saw.
498,General Response,My cat loved to play hide and seek and could get cram her body in the tightest spaces.
499,prompt,Describe the funniest thing that you ever saw.
500,General Response,The funniest thing I ever saw was a drunk friend on the floor on his back peeing into his own mouth and drinking it.
501,prompt,Describe the funniest thing that you ever saw.
502,General Response,"Funniest thing i Havre ever saw was when i pushed my husband while he was stand to pee. Midstream, all over the shower curtains."
503,prompt,Describe the funniest thing that you ever saw.
504,General Response,"My young son so excited to see grandma when she arrived that he ran outside at his sister yelling Nana was here, though he hadn't yet put on the clothes he'd planned to wear. So she steps out of the car and is surprised to see a little girl dolled up and naked toddler boy jumping up and down."
505,prompt,Give me an unusual or funny analogy.
506,General Response,"Life is like a box of chocolates, you never know which are going to suck..."
507,prompt,Give me an unusual or funny analogy.
508,General Response,My cat can be compared to a beached whale because he's super fat and he can't even reach his butt to lick it so he just wobbles and then gives up.
509,prompt,Give me an unusual or funny analogy.
510,General Response,As scarce as hen's teeth - chickens do not have teeth.
511,prompt,Give me an unusual or funny analogy.
512,General Response,"A relationship without trust is like a cell phone with no service, all you can do is play games."
513,prompt,Give me an unusual or funny analogy.
514,General Response,"Trying a case in court is just like rolling the dice at casino, you have no control over the outcome."
515,prompt,"If you could meet anyone, who would it be?"
516,General Response,I would like to meet Hillary Clinton because it would be interesting to hear her talk about the various phases of her career and what she plans to do next.
517,prompt,"If you could meet anyone, who would it be?"
518,General Response,"If I could meet anyone, I would want to meet Allen Iverson because he is a great basketball player."
519,prompt,"If you could meet anyone, who would it be?"
520,General Response,SNOOP DOG. Have you seen him on Trailer Park Boys? He is constantly high which mellows him but seems to make him want to share insightful information. He seems like he would be a kick ass dad and also all-around cool as shit person. I want to smoke with him.
521,prompt,"If you could meet anyone, who would it be?"
522,General Response,I would love to meet Hillary Clinton to ask how she can stand Bill cheating on her.
523,prompt,"If you could meet anyone, who would it be?"
524,General Response,I would like to meet any celebrity who is actually nice. I don't want to meet any celebrities who are going to disappoint me by being complete jerks. So... are there any nice ones? I'll meet those.
525,prompt,Describe the craziest thing you ever ate. Why did you eat it?
526,General Response,The craziest thing that I ever ate was a cockcoach chip. This was at a museum and it ate is because everyone else was and it was free.
527,prompt,Describe the craziest thing you ever ate. Why did you eat it?
528,General Response,The craziest thing I've ever eaten is this Bean Boozled jelly belly jelly beans because I was really curious about them. But they were awful and I'll never ever ever ever do it again.
529,prompt,Describe the craziest thing you ever ate. Why did you eat it?
530,General Response,The craziest thing I ever ate was a baby squid at an all you can eat buffet.  I ate it because my friend dared me to.
531,prompt,Describe the craziest thing you ever ate. Why did you eat it?
532,General Response,I ate a bug - we were at bugfest at the museum and I didn't realize the free treats had bugs in them on purpose.
533,prompt,Describe the craziest thing you ever ate. Why did you eat it?
534,General Response,"The craziest thing I ever ate was fried alligator.  I was visiting an eclectic Florida restaurant where they actually had a stuffed alligator hanging on their wall and fried alligator on the menu.  So I said, ""Why not give it a try"".  Didn't taste that bad but I wouldn't get it again."
535,prompt,Describe a place you visited.
536,General Response,"Last year, I went to Hearst Castle on my vacation. I had been there as a child and I had always remembered how in awe of it I was then. I wanted to show the same place to my daughter, because I knew that she would find it amazing."
537,prompt,Describe a place you visited.
538,General Response,We love to drive up to the mountains for the weekend. It's a short trip and so relaxing.
539,prompt,Describe a place you visited.
540,General Response,A place that I visited was the Liberty Bell in Philadelphia. It is a place that is known by everyone in this country and remains symbolic for freedom.
541,prompt,Describe a place you visited.
542,General Response,I recently visited a new restaurant and it kind of seemed like a warehouse with lots of steel and like jail looking bars everywhere... but the food was delicious!
543,prompt,Describe a place you visited.
544,General Response,Mount Mitchell is the highest point in North Carolina.  We climbed the landmark tower and looked out over the whole state.
545,prompt,Describe your fashion sense.
