Utterance_ID,HITTypeID,HIT_ID
281,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3TKXBROM5TV3GE43BY57UWDCZ49IJB
282,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3TKXBROM5TV3GE43BY57UWDCZ49IJB
283,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3TKXBROM5TV3GE43BY57UWDCZ49IJB
284,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3TKXBROM5TV3GE43BY57UWDCZ49IJB
285,nan,nan
286,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
287,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
288,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
289,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
290,nan,nan
291,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
292,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
293,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
294,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
295,nan,nan
296,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
297,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
298,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
299,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3Q7TKIAPOTVS3TCHM5G9JEARBO6LDE
300,nan,nan
301,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
302,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
303,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
304,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
305,nan,nan
306,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
307,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
308,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
309,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
310,nan,nan
311,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
312,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
313,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
314,3MCFX9UVS16IT4L2CL48SJ7LHWW681,3FCO4VKOZ4YYGE1FE6QJ6RABGG2E7R
315,nan,nan
316,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41C6599
317,nan,nan
318,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41C6599
319,nan,nan
320,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41C6599
321,nan,nan
322,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41C6599
323,nan,nan
324,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3GS542CVJV82YEWFI2V0GTV41C6599
325,nan,nan
326,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NSCTNUR2Z8G3X6KA890CO6O7UO5AO
327,nan,nan
328,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NSCTNUR2Z8G3X6KA890CO6O7UO5AO
329,nan,nan
330,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NSCTNUR2Z8G3X6KA890CO6O7UO5AO
331,nan,nan
332,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NSCTNUR2Z8G3X6KA890CO6O7UO5AO
333,nan,nan
334,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NSCTNUR2Z8G3X6KA890CO6O7UO5AO
335,nan,nan
336,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X
337,nan,nan
338,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X
339,nan,nan
340,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X
341,nan,nan
342,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X
343,nan,nan
344,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3XAOZ9UYRZC92VCIYH4AZY8CZW4Q1X
345,nan,nan
346,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3PZDSVZ3J525RXW957VVT2KA65RN4K
347,nan,nan
348,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3PZDSVZ3J525RXW957VVT2KA65RN4K
349,nan,nan
350,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3PZDSVZ3J525RXW957VVT2KA65RN4K
351,nan,nan
352,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3PZDSVZ3J525RXW957VVT2KA65RN4K
353,nan,nan
354,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3PZDSVZ3J525RXW957VVT2KA65RN4K
355,nan,nan
356,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3RBI0I35XEOEL0HJCVZN0DQBWPZY30
357,nan,nan
358,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3RBI0I35XEOEL0HJCVZN0DQBWPZY30
359,nan,nan
360,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3RBI0I35XEOEL0HJCVZN0DQBWPZY30
361,nan,nan
362,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3RBI0I35XEOEL0HJCVZN0DQBWPZY30
363,nan,nan
364,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3RBI0I35XEOEL0HJCVZN0DQBWPZY30
365,nan,nan
366,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E
367,nan,nan
368,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E
369,nan,nan
370,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E
371,nan,nan
372,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E
373,nan,nan
374,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3JUDR1D0D6CGRGUEHL4O4HIHR2IQ2E
375,nan,nan
376,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FK4G712NXLL9VQP348ZQZAM7K2SS8
377,nan,nan
378,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FK4G712NXLL9VQP348ZQZAM7K2SS8
379,nan,nan
380,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FK4G712NXLL9VQP348ZQZAM7K2SS8
381,nan,nan
382,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FK4G712NXLL9VQP348ZQZAM7K2SS8
383,nan,nan
384,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3FK4G712NXLL9VQP348ZQZAM7K2SS8
385,nan,nan
386,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP046893GSTX
387,nan,nan
388,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP046893GSTX
389,nan,nan
390,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP046893GSTX
391,nan,nan
392,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP046893GSTX
393,nan,nan
394,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP046893GSTX
395,nan,nan
396,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3L7SUC0TTUFIART8A5TT4K5XK320MI
397,nan,nan
398,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3L7SUC0TTUFIART8A5TT4K5XK320MI
399,nan,nan
400,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3L7SUC0TTUFIART8A5TT4K5XK320MI
401,nan,nan
402,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3L7SUC0TTUFIART8A5TT4K5XK320MI
403,nan,nan
404,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3L7SUC0TTUFIART8A5TT4K5XK320MI
405,nan,nan
406,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33J5JKFMK6J5CYQXLLITNRN9XGIQ3P
407,nan,nan
408,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33J5JKFMK6J5CYQXLLITNRN9XGIQ3P
409,nan,nan
410,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33J5JKFMK6J5CYQXLLITNRN9XGIQ3P
411,nan,nan
412,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33J5JKFMK6J5CYQXLLITNRN9XGIQ3P
413,nan,nan
414,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33J5JKFMK6J5CYQXLLITNRN9XGIQ3P
415,nan,nan
416,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HRWUH63QUNNNG09JCE5YUQO61MN5P
417,nan,nan
418,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HRWUH63QUNNNG09JCE5YUQO61MN5P
419,nan,nan
420,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HRWUH63QUNNNG09JCE5YUQO61MN5P
421,nan,nan
422,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HRWUH63QUNNNG09JCE5YUQO61MN5P
423,nan,nan
424,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HRWUH63QUNNNG09JCE5YUQO61MN5P
425,nan,nan
426,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,35U0MRQMUJSM3VF0QIWVHHKS9ZTVOJ
427,nan,nan
428,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,35U0MRQMUJSM3VF0QIWVHHKS9ZTVOJ
429,nan,nan
430,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,35U0MRQMUJSM3VF0QIWVHHKS9ZTVOJ
431,nan,nan
432,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,35U0MRQMUJSM3VF0QIWVHHKS9ZTVOJ
433,nan,nan
434,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,35U0MRQMUJSM3VF0QIWVHHKS9ZTVOJ
435,nan,nan
436,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHAPVY4L
437,nan,nan
438,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHAPVY4L
439,nan,nan
440,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHAPVY4L
441,nan,nan
442,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHAPVY4L
443,nan,nan
444,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3G3AJKPCXLDZ3W0NC946AIIHAPVY4L
445,nan,nan
446,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,39AYGO6AFF5J6K0NOVOAQ04O2WXN65
447,nan,nan
448,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,39AYGO6AFF5J6K0NOVOAQ04O2WXN65
449,nan,nan
450,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,39AYGO6AFF5J6K0NOVOAQ04O2WXN65
451,nan,nan
452,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,39AYGO6AFF5J6K0NOVOAQ04O2WXN65
453,nan,nan
454,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,39AYGO6AFF5J6K0NOVOAQ04O2WXN65
455,nan,nan
456,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,382GHPVPHSCYNT3ZNOBGKOM41O134L
457,nan,nan
458,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,382GHPVPHSCYNT3ZNOBGKOM41O134L
459,nan,nan
460,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,382GHPVPHSCYNT3ZNOBGKOM41O134L
461,nan,nan
462,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,382GHPVPHSCYNT3ZNOBGKOM41O134L
463,nan,nan
464,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,382GHPVPHSCYNT3ZNOBGKOM41O134L
465,nan,nan
466,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASHNSUO
467,nan,nan
468,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASHNSUO
469,nan,nan
470,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASHNSUO
471,nan,nan
472,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASHNSUO
473,nan,nan
474,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASHNSUO
475,nan,nan
476,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HA5ODM5KAD11N7TXZD41MUT6OWSVD
477,nan,nan
478,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HA5ODM5KAD11N7TXZD41MUT6OWSVD
479,nan,nan
480,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HA5ODM5KAD11N7TXZD41MUT6OWSVD
481,nan,nan
482,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HA5ODM5KAD11N7TXZD41MUT6OWSVD
483,nan,nan
484,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3HA5ODM5KAD11N7TXZD41MUT6OWSVD
485,nan,nan
486,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3X0EMNLXEPA4OVR15I9A6HPIJ4PVP0
487,nan,nan
488,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3X0EMNLXEPA4OVR15I9A6HPIJ4PVP0
489,nan,nan
490,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3X0EMNLXEPA4OVR15I9A6HPIJ4PVP0
491,nan,nan
492,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3X0EMNLXEPA4OVR15I9A6HPIJ4PVP0
493,nan,nan
494,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3X0EMNLXEPA4OVR15I9A6HPIJ4PVP0
495,nan,nan
496,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SBX2M1TKD8QUU91LZNCXWFFBGEQ4A
497,nan,nan
498,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SBX2M1TKD8QUU91LZNCXWFFBGEQ4A
499,nan,nan
500,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SBX2M1TKD8QUU91LZNCXWFFBGEQ4A
501,nan,nan
502,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SBX2M1TKD8QUU91LZNCXWFFBGEQ4A
503,nan,nan
504,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SBX2M1TKD8QUU91LZNCXWFFBGEQ4A
505,nan,nan
506,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SCKNODZ0X12AKES75T2WE4KX7HN74
507,nan,nan
508,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SCKNODZ0X12AKES75T2WE4KX7HN74
509,nan,nan
510,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SCKNODZ0X12AKES75T2WE4KX7HN74
511,nan,nan
512,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SCKNODZ0X12AKES75T2WE4KX7HN74
513,nan,nan
514,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SCKNODZ0X12AKES75T2WE4KX7HN74
515,nan,nan
516,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SV8KD29L4DKMOZVTNT5V6GFD5PKZO
517,nan,nan
518,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SV8KD29L4DKMOZVTNT5V6GFD5PKZO
519,nan,nan
520,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SV8KD29L4DKMOZVTNT5V6GFD5PKZO
521,nan,nan
522,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SV8KD29L4DKMOZVTNT5V6GFD5PKZO
523,nan,nan
524,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3SV8KD29L4DKMOZVTNT5V6GFD5PKZO
525,nan,nan
526,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3K3G488TR2T8QDD1Z46M2OLTBC9Q5F
527,nan,nan
528,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3K3G488TR2T8QDD1Z46M2OLTBC9Q5F
529,nan,nan
530,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3K3G488TR2T8QDD1Z46M2OLTBC9Q5F
531,nan,nan
532,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3K3G488TR2T8QDD1Z46M2OLTBC9Q5F
533,nan,nan
534,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3K3G488TR2T8QDD1Z46M2OLTBC9Q5F
535,nan,nan
536,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NZ1E5QA6ZMLM7BCGM9W7ZQUPC95BJ
537,nan,nan
538,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NZ1E5QA6ZMLM7BCGM9W7ZQUPC95BJ
539,nan,nan
540,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NZ1E5QA6ZMLM7BCGM9W7ZQUPC95BJ
541,nan,nan
542,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NZ1E5QA6ZMLM7BCGM9W7ZQUPC95BJ
543,nan,nan
544,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3NZ1E5QA6ZMLM7BCGM9W7ZQUPC95BJ
545,nan,nan
546,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3CMIQF80GNB49HDF4NGRUUZT77KQ6V
547,nan,nan
548,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3CMIQF80GNB49HDF4NGRUUZT77KQ6V
549,nan,nan
550,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3CMIQF80GNB49HDF4NGRUUZT77KQ6V
551,nan,nan
552,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3CMIQF80GNB49HDF4NGRUUZT77KQ6V
553,nan,nan
554,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3CMIQF80GNB49HDF4NGRUUZT77KQ6V
555,nan,nan
556,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33EEIIWHK7SPO7SG5VOZ6MFSO0BVQR
557,nan,nan
558,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33EEIIWHK7SPO7SG5VOZ6MFSO0BVQR
559,nan,nan
560,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33EEIIWHK7SPO7SG5VOZ6MFSO0BVQR
561,nan,nan
562,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33EEIIWHK7SPO7SG5VOZ6MFSO0BVQR
563,nan,nan
564,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,33EEIIWHK7SPO7SG5VOZ6MFSO0BVQR
565,nan,nan
566,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3UOMW19E6DR4WC3IUM5RIJWC7X95CQ
567,nan,nan
568,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3UOMW19E6DR4WC3IUM5RIJWC7X95CQ
569,nan,nan
570,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3UOMW19E6DR4WC3IUM5RIJWC7X95CQ
571,nan,nan
572,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3UOMW19E6DR4WC3IUM5RIJWC7X95CQ
573,nan,nan
574,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3UOMW19E6DR4WC3IUM5RIJWC7X95CQ
575,nan,nan
576,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,38VTL6WC4AYHZF4NQENGFAOVALQY5Q
577,nan,nan
578,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,38VTL6WC4AYHZF4NQENGFAOVALQY5Q
579,nan,nan
580,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,38VTL6WC4AYHZF4NQENGFAOVALQY5Q
581,nan,nan
582,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,38VTL6WC4AYHZF4NQENGFAOVALQY5Q
583,nan,nan
584,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,38VTL6WC4AYHZF4NQENGFAOVALQY5Q
585,nan,nan
586,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,32XN26MTXZ4Y49BNATSE47Q8KYBL00
587,nan,nan
588,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,32XN26MTXZ4Y49BNATSE47Q8KYBL00
589,nan,nan
590,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,32XN26MTXZ4Y49BNATSE47Q8KYBL00
591,nan,nan
592,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,32XN26MTXZ4Y49BNATSE47Q8KYBL00
593,nan,nan
594,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,32XN26MTXZ4Y49BNATSE47Q8KYBL00
595,nan,nan
596,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,30EV7DWJTVGDIJ41VXXL7G2V6G1Y66
597,nan,nan
598,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,30EV7DWJTVGDIJ41VXXL7G2V6G1Y66
599,nan,nan
600,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,30EV7DWJTVGDIJ41VXXL7G2V6G1Y66
601,nan,nan
602,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,30EV7DWJTVGDIJ41VXXL7G2V6G1Y66
603,nan,nan
604,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,30EV7DWJTVGDIJ41VXXL7G2V6G1Y66
605,nan,nan
606,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3VCK0Q0PO5ZOS9E8M68THZUXPTC0NI
607,nan,nan
608,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3VCK0Q0PO5ZOS9E8M68THZUXPTC0NI
609,nan,nan
610,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3VCK0Q0PO5ZOS9E8M68THZUXPTC0NI
611,nan,nan
612,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3VCK0Q0PO5ZOS9E8M68THZUXPTC0NI
613,nan,nan
614,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3VCK0Q0PO5ZOS9E8M68THZUXPTC0NI
615,nan,nan
616,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,37SOB9Z0SSIUL1AKTGAX65OFN9LL3J
617,nan,nan
618,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,37SOB9Z0SSIUL1AKTGAX65OFN9LL3J
619,nan,nan
620,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,37SOB9Z0SSIUL1AKTGAX65OFN9LL3J
621,nan,nan
622,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,37SOB9Z0SSIUL1AKTGAX65OFN9LL3J
623,nan,nan
624,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,37SOB9Z0SSIUL1AKTGAX65OFN9LL3J
625,nan,nan
626,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASGDSUC
627,nan,nan
628,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASGDSUC
629,nan,nan
630,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASGDSUC
631,nan,nan
632,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASGDSUC
633,nan,nan
634,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36QZ6V1589Y1O8ITS93Z50SASGDSUC
635,nan,nan
636,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP0468926STL
637,nan,nan
638,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP0468926STL
639,nan,nan
640,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP0468926STL
641,nan,nan
642,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP0468926STL
643,nan,nan
644,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3BFF0DJK8XXMOV34S4DP0468926STL
645,nan,nan
646,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3YCT0L9OMMUOTIYKV8RDR50GKKKNSF
647,nan,nan
648,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3YCT0L9OMMUOTIYKV8RDR50GKKKNSF
649,nan,nan
650,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3YCT0L9OMMUOTIYKV8RDR50GKKKNSF
651,nan,nan
652,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3YCT0L9OMMUOTIYKV8RDR50GKKKNSF
653,nan,nan
654,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,3YCT0L9OMMUOTIYKV8RDR50GKKKNSF
655,nan,nan
656,3HE4IXOKV8U1TBZPPKJNCZ1OU91WPQ,36KM3FWE3RXZPOML6ZR4L287PDX07V
657,nan,nan
