HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.slot0,Answer.RelatedTopic,Answer.anecdote,Answer.comments,Answer.funny,Answer.opinion,Approve,Reject
31ANT7FQN8NVDKEYGEJSTATSH8S5HC,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3IXEICO7935KNH31BTFONJ629YST6N,A22NOME8P61FM4,Submitted,Thu May 11 05:40:10 PDT 2017,Thu May 11 06:21:17 PDT 2017,Fri May 26 06:21:17 PDT 2017,,,,2467,100% (21/21),100% (21/21),100% (21/21),I got myself a brand-new phone the other day. The Google Pixel. Have you seen it?,I believe phones like samsung and Iphones are for people who can't think for themselves.,"I ordered my Nexus last year, best move of my life.",na,I don't want my phone to explode in my lap! No samsung for me.,I love google brand phones I have a Nexus 5 myself.,x,
31ANT7FQN8NVDKEYGEJSTATSH8S5HC,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3TXMY6UCAFAWBIKA4GYW4ENPMF9CQU,A3QZ0X5GCZ3H97,Submitted,Thu May 11 10:55:03 PDT 2017,Thu May 11 10:59:37 PDT 2017,Fri May 26 10:59:37 PDT 2017,,,,274,100% (10/10),100% (10/10),100% (10/10),I got myself a brand-new phone the other day. The Google Pixel. Have you seen it?,I heard that the Pixel has an amazing camera.,"I remember when the pixel came out, I predicted that it would do well.",na,"With all of Samsung's phone controversy, the Pixel may be able to blow it out of the water.",I think the pixel is a neat phone. It could contend with Samsung and Apple's phones.,x,
35A1YQPVFE1V9FPIMW1DTMU7HL75I5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,31T4R4OBOT2M50FV8HPQ4N6UGOYC7A,A1JO1CCU5FXOUW,Submitted,Thu May 11 09:55:58 PDT 2017,Thu May 11 10:00:57 PDT 2017,Fri May 26 10:00:57 PDT 2017,,,,299,100% (9/9),100% (9/9),100% (9/9),I'm learning how to be a chatbot. What should I say to be interesting?,Being a chatbot is good for answering questions from customers about common things.  You don't want the headache of dealing with all these customer calls.,I set up a chatbot for my business.  It has greatly helped in handling the calls about routine matters.,NA,I think you would make a great chatbot.  You have been quite the chatterbox with me and are very funny.,You should try and talk about as many subjects as possible.  Talk about everything you did today and your opinions on everything you see and hear.,x,
35A1YQPVFE1V9FPIMW1DTMU7HL75I5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,34HJIJKLP6ILLM3CX0MOR3A9BU94V5,A1R3MNDWBBDZ6L,Submitted,Thu May 11 11:04:10 PDT 2017,Thu May 11 11:05:29 PDT 2017,Fri May 26 11:05:29 PDT 2017,,,,79,100% (91/91),100% (91/91),100% (91/91),I'm learning how to be a chatbot. What should I say to be interesting?,You should tell jokes.,"I tried learning to be a chatbot too, but I couldn't stick it.",no,Just pass the Turing Test and you'll be fine.,How about asking about the person you're talking to?,x,
35A1YQPVFE1V9FPIMW1DTMU7HL75I5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3D3VGR7TA118AJ3RO2CVG1T0COTR37,A3QZ0X5GCZ3H97,Submitted,Thu May 11 10:37:57 PDT 2017,Thu May 11 10:41:19 PDT 2017,Fri May 26 10:41:19 PDT 2017,,,,202,100% (10/10),100% (10/10),100% (10/10),I'm learning how to be a chatbot. What should I say to be interesting?,The best chatbot I've used was SimSimi.,"When I was in high school, I would ask a chatbot silly questions for entertainment.",na,Maybe one day you will be such a good chatbot that you'll fool people into thinking you're a human!,I think it's interesting that you're learning to become a chatbot.,x,
37Y5RYYI0PQT5CCOXEEMP7REJIISXT,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3FE7TXL1LJ9JD0S87N9QS1E39LKQ2G,A22NOME8P61FM4,Submitted,Thu May 11 04:52:44 PDT 2017,Thu May 11 05:30:52 PDT 2017,Fri May 26 05:30:52 PDT 2017,,,,2288,100% (21/21),100% (21/21),100% (21/21),Chatbots that can coordinate multiple tasks will change the way that people use apps.,I generally am paranoid of the government spying on me so I'll avoid all chatbots.,"The main kind of chatbot I used before was Siri on an apple Iphone, it was pretty useful.",na,I have been a chatbot on the internet that was intended simply as a fun experiment it was very funny asking strange questions,"I agree, I believe people able to carry on with daily tasks with a computer assistant would be great.",x,
37Y5RYYI0PQT5CCOXEEMP7REJIISXT,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3GS6S824SRJKMJDN5F6GCEZN8JYNWI,A5N6QK76RTR7R,Submitted,Thu May 11 09:03:36 PDT 2017,Thu May 11 09:19:07 PDT 2017,Fri May 26 09:19:07 PDT 2017,,,,931,100% (231/231),100% (231/231),100% (231/231),Chatbots that can coordinate multiple tasks will change the way that people use apps.,Speaking of apps I get tired of the way every business wants you to sign up for their's.,Apps have become the new phone accessory.,NA,"i think I'm going to choose to ""app"" out.",Oh that sounds good.,x,
37Y5RYYI0PQT5CCOXEEMP7REJIISXT,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3MX2NQ3YCAGVLUC7BK6GKGD8QXQX5B,A4BQE6U2OHZO9,Submitted,Wed May 10 22:30:08 PDT 2017,Wed May 10 22:33:35 PDT 2017,Thu May 25 22:33:35 PDT 2017,,,,207,0% (0/0),0% (0/0),0% (0/0),Chatbots that can coordinate multiple tasks will change the way that people use apps.,The growing popularity of artificial intelligence is providing users with more accessibility with mobile devices today.,"Artificial intelligence used to only exist within the army, and nowadays it is spread all across multiple industries.",none,Chatbots might become real enough that people will mistake them for a real person; that would be bad for dating!,"Chatbots provide users with the ability to provide a real experience in a virtual environment, which is especially useful for apps.",x,
32L724R85L5Z2P716BARRSZO8L7IP3,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3C2NJ6JBKB3YA3FGRVH9O7JY4AY2N6,A22NOME8P61FM4,Submitted,Thu May 11 04:52:54 PDT 2017,Thu May 11 05:38:21 PDT 2017,Fri May 26 05:38:21 PDT 2017,,,,2727,100% (21/21),100% (21/21),100% (21/21),"People think that its inconvenient to have to click on an app and open it, and that's what chatbots will be good for.","It is a lot of work to text people, especially while driving.","I use my phone to text people while driving all I have to do is say ""ok google""",na,"One time I was using my phones chatbot and my dog got jealous of the attention, she started whining.",I agree it is a lot of work to open up my messenger app to text you.,x,
32L724R85L5Z2P716BARRSZO8L7IP3,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3KGTPGBS6Y7B5TZPOWTV22BSDDEU2S,A2MJAXJEJ4SEQM,Submitted,Thu May 11 17:20:15 PDT 2017,Thu May 11 17:28:56 PDT 2017,Fri May 26 17:28:56 PDT 2017,,,,521,0% (0/0),0% (0/0),0% (0/0),"People think that its inconvenient to have to click on an app and open it, and that's what chatbots will be good for.",People are so lazy these days.,I don't need a bot to do anything for me.  I like to do things myself.,,What the hell is a chatbot??,I have no problem clicking on an app to open it.,x,
32L724R85L5Z2P716BARRSZO8L7IP3,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3QIYRE09Y43RLIXK8RHVJO9TD7Z1NA,A1R3MNDWBBDZ6L,Submitted,Thu May 11 11:12:54 PDT 2017,Thu May 11 11:15:11 PDT 2017,Fri May 26 11:15:11 PDT 2017,,,,137,100% (91/91),100% (91/91),100% (91/91),"People think that its inconvenient to have to click on an app and open it, and that's what chatbots will be good for.",I wonder what other ways we could make apps more convenient.,"Yeah, it's super inconvenient to me. I hate clicking on apps so much!",no,All you have to do is talk to people and open apps? Being a chatbot sounds super easy!,"Oh, that does sound convenient. Maybe I should get a chatbot.",x,
3TCFMTM8HE9SACAXW6E93GA9G95128,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,37FMASSAYDD0KF4LD8XSKSQLCHOBI8,A3OWGVIP4VYSPV,Submitted,Wed May 10 23:42:30 PDT 2017,Wed May 10 23:44:21 PDT 2017,Thu May 25 23:44:21 PDT 2017,,,,111,100% (12/12),100% (12/12),100% (12/12),I have both an Alexa and a Google home. Have you tried either of them?,Alexa seems to do many things I'd use.,My friend has Alexa and she uses it a lot. She let me try it and it was fun.,no,I was afraid my boyfriend liked Alexa more than me believe it or not.,I feel both aren't necessary but I want to try Alexa.,x,
3TCFMTM8HE9SACAXW6E93GA9G95128,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3907X2AHF1RYDORT7AU1SWOT5TSP2R,A1R3MNDWBBDZ6L,Submitted,Thu May 11 12:52:50 PDT 2017,Thu May 11 12:56:23 PDT 2017,Fri May 26 12:56:23 PDT 2017,,,,213,100% (91/91),100% (91/91),100% (91/91),I have both an Alexa and a Google home. Have you tried either of them?,"No, but I have tried Siri.","I heard about them both, but never used them.",no,"Hopefully they're better than Cleverbot, huh?",I haven't! Tell me more about them.,x,
3TCFMTM8HE9SACAXW6E93GA9G95128,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3TMSXRD2X7MH8C6Y0S8IF7MK6N6W17,AA6KOL8Y7E3DL,Submitted,Thu May 11 16:45:56 PDT 2017,Thu May 11 16:51:52 PDT 2017,Fri May 26 16:51:52 PDT 2017,,,,356,100% (4/4),100% (4/4),100% (4/4),I have both an Alexa and a Google home. Have you tried either of them?,"I use the google assistant on my phone, I wonder if it works the same way.","I read an article about how the kinect was sometimes spying on its owner, I wonder if those work the same way.",,Does it feel like cheating on one with the other?,"I don't have either, I'm not sure how I feel about those things.",x,
38Z7YZ2SB3NK218G6OPGRXPYDHTIQU,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,32UTUBMZ7HI56LOLCFWBZHGFLPMVB4,A3K5YBCBVBM3RY,Submitted,Thu May 11 13:57:09 PDT 2017,Thu May 11 14:05:10 PDT 2017,Fri May 26 14:05:10 PDT 2017,,,,481,100% (2/2),100% (2/2),100% (2/2),I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,I really don't like something is constantly listening to what I am saying.,"The other day when a radio talk show host said ""Hi Alexa,"" in his talk, it awakened the machine. It kept asking what it can help.",No,"It is silly when I try to talk to my son not to spend too much time on Alexa, it just keeps asking how it can help.",The conversational agents can become creepy.,x,
38Z7YZ2SB3NK218G6OPGRXPYDHTIQU,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3OONKJ5DKD5AG1FOB3AX4PM7OR3OBY,A1R3MNDWBBDZ6L,Submitted,Thu May 11 08:10:19 PDT 2017,Thu May 11 08:12:34 PDT 2017,Fri May 26 08:12:34 PDT 2017,,,,135,100% (91/91),100% (91/91),100% (91/91),I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,"Reminds me of 1984. That was a pretty good book, huh? Really predicted the way things are going.","I had one of those once, and I don't think it listened to me... but you never know.",no,"It's probably listening to us... right NOW! Hey, conversational agent! How's it going?","They might be, yeah. I don't trust them.",x,
38Z7YZ2SB3NK218G6OPGRXPYDHTIQU,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3ZAZR5XV0245PAL1RCH9V7ZTQGNZCZ,A2KG59JUICJLP0,Submitted,Thu May 11 05:24:07 PDT 2017,Thu May 11 06:00:57 PDT 2017,Fri May 26 06:00:57 PDT 2017,,,,2210,100% (22/22),100% (22/22),100% (22/22),I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,You know the same goes for your laptop WebCams. You should put a piece of tape over it so you can't be watched.,I read an article about that very topic. Something about them being hacked and people being listened to.,,"I guess I should get one to replace my husband, who doesn't listen ever.","I agree, I think the really intrusive. I don't want to sacrifice privacy just for a little convenience.",x,
3XU9MCX6VOXG3H9EU0TO97SMK7Z2R5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,352YTHGROWZG3L8SSB5KC2J02CIH45,A5N6QK76RTR7R,Submitted,Thu May 11 04:31:29 PDT 2017,Thu May 11 04:33:37 PDT 2017,Fri May 26 04:33:37 PDT 2017,,,,128,100% (231/231),100% (231/231),100% (231/231),Do you think Google Home can actually catch up to Amazon Alexa?,To be honest I think the world is too technology driven and kids need to learn their imagination more.,I remember my grandpa saying that humanity doesn't change much regardless of how much science does.,,Before you know it there will be a robot that takes care of you marriage for you.,Sure I hear it's really pretty good.,x,
3XU9MCX6VOXG3H9EU0TO97SMK7Z2R5,3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,Create Interesting Dialogue,Produce utterances that dive into a topic in different ways,"dialog, conversational agents, movies, books,arts,entertainment,fashion,politics,sports",$0.25,Wed May 10 22:28:20 PDT 2017,3,BatchId:2798901;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 17 22:28:20 PDT 2017,,,3HUTX6F6VV9GSOFSSAHM3WJ3UL9O2F,A22NOME8P61FM4,Submitted,Thu May 11 05:40:08 PDT 2017,Thu May 11 06:11:58 PDT 2017,Fri May 26 06:11:58 PDT 2017,,,,1910,100% (21/21),100% (21/21),100% (21/21),Do you think Google Home can actually catch up to Amazon Alexa?,I think Google Home can take over the world.,"I truly believe all those devices are used to spy on every day citizens, I don't trust it.",na,You'd think we have flying cars by now but instead I'm asking Alexa to play games with me.,"I do believe so, Google as a company has shown they can do just about anything.",x,
