HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITTYPE_ID_level1,Input.WORKER_ID_level1,Input.Dialogueacts_level1,Input.slot0,Input.slot1,Answer.change,Answer.comments,Answer.continuation,Answer.elaboration,Answer.joking_sarcastic,Approve,Reject
3RKHNXPHGWH30P5LN0UXEE1097SUKT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3OONKJ5DKD5AG1FOB3AX4PM7S4LBOX,A1NIKHUA79SWGD,Approved,Thu May 18 23:16:58 PDT 2017,Thu May 18 23:22:57 PDT 2017,Fri Jun 02 23:22:57 PDT 2017,Sun May 21 20:31:18 PDT 2017,,,359,100% (21/21),100% (21/21),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1R3MNDWBBDZ6L,Answer.rhetorical,I love walking along the beach.,Who doesn't love walks on the beach?,I don't just love walking on the beach though. I like hiking through all kinds of natural areas. I once was strolling through the forest and found a neat cave system. You ever been spelunking?,,"You get to sea the ocean, pick up seashells, enjoy the scent of the fresh ocean air. It's just a great all around experience, honestly.","Of course I don't mean that everyone literally loves walks on the beach. Some people probably don't, but I think most people would enjoy all the different things that the beach has to offer. And in this case, even just walking is great because you get to take in the beauty of the land.","Me? I personally take a Hoveround. Don't want my feet touching that nasty sand. Who knows what's in it? Crabs, eels, probably filled with sea monsters and bacterias. No thank you, I'd rather be a lazy shit.",,
3RKHNXPHGWH30P5LN0UXEE1097SUKT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3SKEMFQBZ4R8OCW2AZYU66FX0S6K81,A20960MB46ISR4,Approved,Thu May 18 21:27:50 PDT 2017,Thu May 18 21:32:05 PDT 2017,Fri Jun 02 21:32:05 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,255,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1R3MNDWBBDZ6L,Answer.rhetorical,I love walking along the beach.,Who doesn't love walks on the beach?,Who knows? Walks anywhere are nice.,This was fun!,"I know.  It's so nice to have the fresh, salty air in your hair.",I know right!  I love feeling the sand between my toes.  It's so nice hearing the waves crashing on shore also.,The only people who don't like walks on the beach are people you can't trust.,,
3RKHNXPHGWH30P5LN0UXEE1097SUKT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3ZAZR5XV0245PAL1RCH9V7ZTUV2CZP,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:01:30 PDT 2017,Fri May 19 07:02:48 PDT 2017,Sat Jun 03 07:02:48 PDT 2017,Sun May 21 20:31:19 PDT 2017,,,78,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1R3MNDWBBDZ6L,Answer.rhetorical,I love walking along the beach.,Who doesn't love walks on the beach?,"Yeah. But aside from walking, just relaxing on the beach is nice too.",no,"Beaches really are a relaxing place to walk, aren't they?","Who doesn't love walks, period? Walking is so relaxing.",I'm sure fish don't enjoy being on the beach.,,
3FVBZG9CLJZWIDSXJ8DGCFX111L0HT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3C8HJ7UOP8GIYWXS41BNY345OASZMI,A37DTVGS7RX6AG,Approved,Fri May 19 10:55:17 PDT 2017,Fri May 19 11:12:54 PDT 2017,Sat Jun 03 11:12:54 PDT 2017,Sun May 21 20:31:04 PDT 2017,,,1057,100% (1/1),100% (1/1),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.TalkMore,I love walking along the beach.,Walking in the park is the best and most affordable therapy for a lot sickness and laziness.,Maybe we could walk our dogs together sometime.,None,I love to walk early in the morning when it's really quiet and you can hear the birds.,You're lucky that the park is so near to your house.  It helps to reduce the excuses not to walk.,I usually walk in the county park with my dog.  She doesn't get along with other dogs so that's another reason I like to walk early.,,
3FVBZG9CLJZWIDSXJ8DGCFX111L0HT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3N4BPTXIO9E6M93FD2ZZ2YXMXPKUKP,A3EQR9C0L23O6E,Approved,Fri May 19 11:02:08 PDT 2017,Fri May 19 11:24:50 PDT 2017,Sat Jun 03 11:24:50 PDT 2017,Sun May 21 20:31:04 PDT 2017,,,1362,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.TalkMore,I love walking along the beach.,Walking in the park is the best and most affordable therapy for a lot sickness and laziness.,"I find I miss the TV when I am in the park, though.",,A brisk walk can get the blood pumping and make you feel invigorated.,The light cardio is healthy for all ages and body types.,You might efind it especially relaxing  if you're in a motorized wheelchair,,
3FVBZG9CLJZWIDSXJ8DGCFX111L0HT,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3X4JMASXCNVPDKN59I8MEOQPU3MB0S,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:49:44 PDT 2017,Fri May 19 07:51:07 PDT 2017,Sat Jun 03 07:51:07 PDT 2017,Sun May 21 20:31:04 PDT 2017,,,83,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.TalkMore,I love walking along the beach.,Walking in the park is the best and most affordable therapy for a lot sickness and laziness.,Where else can you walk?,no,The sidewalk in your neighborhood is good too.,There are many good places to go for a walk. Anywhere with ground is good!,I walk all the way from the couch to the fridge. I'm already a great walker!,,
3W3RSPVVGSCEKVN3806YTEEFY7XULW,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,34X6J5FLPUKJJWQGE8FIRI0KFCRQJO,A3GNQDFPZALU92,Approved,Fri May 19 07:21:47 PDT 2017,Fri May 19 07:28:00 PDT 2017,Sat Jun 03 07:28:00 PDT 2017,Sun May 21 20:31:21 PDT 2017,,,373,100% (17/17),100% (15/15),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.negative,I love walking along the beach.,Walking can be so enjoyable that it become addictive. I sometimes postpone my other duties to fulfill the goal I set for my daily walking.,"That's excellent, I'm glad to see you're doing something healthy and enjoying it. How's your wife doing? Is she still dealing with her allergy issues? We never seem to see her outside any longer.",NA,"That's great. They say that is some of the best exercise you can get, that and swimming. It's easy, you don't have to exhaust yourself, and it's relaxing just to walk.","Yeah, I like a nice walk, too. But I get bored pretty quickly, so this kind of scenery is what I need to keep me moving. It is so nice here, I could walk for hours, I think.","Oh, I do that, too, except when I say ""daily walking"" I mean ""evening martini."" But I have a special kind of evening martini; it's mixed in such a way that you can drink it any time of day. For me, evening martinis taste best around lunchtime.",,
3W3RSPVVGSCEKVN3806YTEEFY7XULW,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,38F71OA9GUICTF6S3PHGVBONC35MFK,A1A3FPYX092XW1,Approved,Fri May 19 03:19:48 PDT 2017,Fri May 19 03:41:58 PDT 2017,Sat Jun 03 03:41:58 PDT 2017,Sun May 21 20:31:21 PDT 2017,,,1330,100% (3/3),100% (3/3),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.negative,I love walking along the beach.,Walking can be so enjoyable that it become addictive. I sometimes postpone my other duties to fulfill the goal I set for my daily walking.,What are your favourite things to do to relax? I need some ideas on how to let my hair down this summer.,None,"Some people might think that's a bit extreme, but actually taking time out to go for a stroll is something that I find really relaxing.",I've heard that people that tend to take regular exercise also enjoy longer lives. I guess that one of the benefits of going for a walk is the fact that it's actually really easy to do and most of the time I don't even feel like it's an effort. I just find it enjoyable.,"Well, perhaps excluding that tiiiiiny possibility that you may come across the odd weirdo on your travels every now and again. But we can turn a blind eye to that one...",,
3W3RSPVVGSCEKVN3806YTEEFY7XULW,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3TR2532VIQGQ9E7WZZ1KLDJTFB76JZ,A2YE2I9DYV9OKW,Approved,Fri May 19 06:22:28 PDT 2017,Fri May 19 06:28:43 PDT 2017,Sat Jun 03 06:28:43 PDT 2017,Sun May 21 20:31:21 PDT 2017,,,375,100% (107/107),100% (105/105),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.negative,I love walking along the beach.,Walking can be so enjoyable that it become addictive. I sometimes postpone my other duties to fulfill the goal I set for my daily walking.,"Sometimes I feel strange when I set goals for activities I like, because then I worry that I'll start doing them just to hit the goals and will lose track of why I started doing them in the first place.",NA,"It's easy to get into a kind of trance, especially at the beach where there's the sound of the wind and waves.",I find that the effort involved in walking on sand makes it a slightly more intense form of exercise than just regular walking.,"You know what they say, the journey of a thousand miles begins when you stop walking and get in the car.",,
3JMNNNO3B1PLBDQ0TU3UW603DNI2WF,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3A1PQ49WVI3ZBMB95TMIE4CXU8VH1F,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:15:47 PDT 2017,Fri May 19 07:16:42 PDT 2017,Sat Jun 03 07:16:42 PDT 2017,Sun May 21 20:31:06 PDT 2017,,,55,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.positive,I love walking along the beach.,Walking is such a relaxing exercise. Studies show that walking could well be the best activity which everyone can afford.,Jogging's good too.,no,That's true. Walking is good for your health.,"Yeah, I should walk more myself. I need to be more active.","Yeah, but who has time to move anymore?",,
3JMNNNO3B1PLBDQ0TU3UW603DNI2WF,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3PS7W85Z80O7505Z90I07TX43EH9TT,A3GNQDFPZALU92,Approved,Fri May 19 08:13:28 PDT 2017,Fri May 19 09:10:00 PDT 2017,Sat Jun 03 09:10:00 PDT 2017,Sun May 21 20:31:06 PDT 2017,,,3392,100% (17/17),100% (15/15),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.positive,I love walking along the beach.,Walking is such a relaxing exercise. Studies show that walking could well be the best activity which everyone can afford.,I think I'm getting a little too relaxed. I think I want to head back inside and take a little nap. I'm bushed.,NA,"Yes, exactly. For me, it's the only exercise I can seem to do consistently because it doesn't feel like exercise. It just feels like getting some fresh air and clearing my head. If I'm overly aware of the fact that what I'm doing IS exercise, somehow it's not the same.","Yes, I've read some things about that, too. And it makes sense because everyone can do it at their own pace, and it's one of those simple things -- like drinking enough water or getting enough sleep -- that really matters in the long run.","Oh yeah, affordability is key. I tend to keep an eye out for those walking coupons because those are a good way to save several bucks. I'd hate to be priced out of the walking game, you know what I mean?",,
3JMNNNO3B1PLBDQ0TU3UW603DNI2WF,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3TPWUS5F8AN1VFGWGPX2W35BDVCWC1,A3EQR9C0L23O6E,Approved,Fri May 19 10:54:47 PDT 2017,Fri May 19 11:01:47 PDT 2017,Sat Jun 03 11:01:47 PDT 2017,Sun May 21 20:31:06 PDT 2017,,,420,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.positive,I love walking along the beach.,Walking is such a relaxing exercise. Studies show that walking could well be the best activity which everyone can afford.,"On the other hand, running can also be a lot of fun.",,Everyone can find a pleasant enough place to walk.,City parks or neighborhood sidewalks are among the options.,It's the best invention since the Stairmaster.,,
3FDWKV9VCNNYQD5O8C7DTRT4YCNUMY,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,337RC3OW06OHJUAX3SL5DKCK0WYLV8,A3EQR9C0L23O6E,Approved,Fri May 19 11:01:48 PDT 2017,Fri May 19 11:07:47 PDT 2017,Sat Jun 03 11:07:47 PDT 2017,Sun May 21 20:31:03 PDT 2017,,,359,100% (23/23),100% (23/23),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.rhetorical,I love walking along the beach.,"How could anyone to pay a big fat fee to use some walking machine, while you can walk for free in a beautiful park?",You can also do a lot of other things in a park.,,The view in a park is far superior to the fat butt of the person on the machine in front of you.,"A park offers variety, a nice breeze, and a changing view.",The view in a park is far superior to the fat butt of the person on the machine in front of you.,,
3FDWKV9VCNNYQD5O8C7DTRT4YCNUMY,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3GD6L00D3TJL30CKWQ2V69KTBUR1M5,A2C27YTQSQ1GXS,Approved,Fri May 19 06:48:20 PDT 2017,Fri May 19 06:49:40 PDT 2017,Sat Jun 03 06:49:40 PDT 2017,Sun May 21 20:31:03 PDT 2017,,,80,100% (24/24),100% (24/24),0% (0/0),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.rhetorical,I love walking along the beach.,"How could anyone to pay a big fat fee to use some walking machine, while you can walk for free in a beautiful park?",It's a beautiful day out today isn't it,,I don't like the idea of treadmills,I walk everyday and get just as much excercise,Well why walk on a treadmill when you could walk to the great wall of china,,
3FDWKV9VCNNYQD5O8C7DTRT4YCNUMY,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3YZ8UPK3VU8O3BRRLPI1EFKESDPCU2,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:40:38 PDT 2017,Fri May 19 07:41:57 PDT 2017,Sat Jun 03 07:41:57 PDT 2017,Sun May 21 20:31:04 PDT 2017,,,79,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A3K5YBCBVBM3RY,Answer.rhetorical,I love walking along the beach.,"How could anyone to pay a big fat fee to use some walking machine, while you can walk for free in a beautiful park?",Maybe an exercise bike would be fine though.,no,"Yeah, I don't understand it either. The world is your treadmill.",I guess some people like walking with air conditioning on. I understand that.,Whoever thought to charge people money to walk in place was a mad genius,,
34R0BODSP1KJTANWQDBM87WFQT45E3,30MUBYSPBOO7B3L0SN4EJTC4ULRSKW,Continue the Conversation Step 1,Imagine continuing the conversation in four (4) different ways,"dialog, conversational agents, movies, books, life, arts, entertainment, fashion, politics, sports",$0.25,Thu May 18 21:24:20 PDT 2017,3,BatchId:2808472;OriginalHitTemplateId:920937336;,3600,1296000,Thu May 25 21:24:20 PDT 2017,,,3GFK2QRXXA3GWU7H1FAUIXZ1LCE5WM,A1R3MNDWBBDZ6L,Approved,Fri May 19 07:29:49 PDT 2017,Fri May 19 07:30:46 PDT 2017,Sat Jun 03 07:30:46 PDT 2017,Sun May 21 20:30:57 PDT 2017,,,57,100% (179/179),100% (179/179),100% (10/10),3FSCUW4D3155ZMY8XWDGAF3EBF2SSB,A1JO1CCU5FXOUW,Answer.TalkMore,I am not sure about having one of these conversational agents in my house. My friends seem to think they might be listening all the time.,Having a conversational agent in the home is like having one of those Big Brother monitors in your home from the novel 1984.  They are watching every move.,"1984 was a good book, you know.",no,"That's paranoid. They aren't doing that, are they?",I wouldn't go that far... But I am a little worried about them.,Big Brother's gonna be bored watching me then. I don't have anything interesting going on.,,
