UniqueID,DialogueActs,Texts
00428,negative,"Eugh, I know. I hate driving."
00429,positive,It won't be so bad! We can bond in the car!
00430,rhetorical,Who likes long car trips?
00431,prompt,We have to drive over an hour and half to see a major league baseball game. We can't go as much as  I would like.
00432,TalkMore,"How was the drive? Which stadium was it? I've been meaning to check out the new one, you have to tell me what you thought about it. Worth the drive?"
00433,negative,"Ugh, I hate long drives, that must have been so annoying."
00434,positive,"I bet the times you do go are pretty great though, it's fun."
00435,rhetorical,"At least you get to go at all, right?"
00436,prompt,We have a local D-league team. It's amazing how much it brings the whole town together. People love it.
00437,TalkMore,What sport do you play?  How are you guys doing this year?  When is your next game?  I would love to come watch.
00438,negative,Is D-League even very competitive?  It kind of sounds like a waste of time.
00439,positive,I love sports teams they are a great way to meet new friends and have fun at the same time.
00440,rhetorical,Don't you love team activities?  I sure do.
00441,prompt,We have a local D-league team. It's amazing how much it brings the whole town together. People love it.
00442,TalkMore,Do you watch them play? I bet it's a lot of fun. What sport is it? Tell me about it!
00443,negative,"I don't really care for sports, and I don't like most people anyway. They're so lame."
00444,positive,I bet it does! There's not much like a local team to bring a community together!
00445,rhetorical,Why wouldn't it? There's probably not a lot else to do as a community.
00446,prompt,We have a local D-league team. It's amazing how much it brings the whole town together. People love it.
00447,TalkMore,"So, what is the name of your team? I've never heard of it and it sounds interesting."
00448,negative,"D-League teams might bring the town together, but they're always disappointing. They'll never be good enough, and trap the town in mediocrity."
00449,positive,I'm glad that your team brings people together.  Too many don't.
00450,rhetorical,Am I  the only one that prefers the big leagues?
00451,prompt,I was a Warriors fan when they were at the bottom of the league. That was a long time ago obviously. I am still a fan.
00452,TalkMore,What other teams do you follow?
00453,negative,I personally think fandom has gotten out of control because some people neglect their family to stay devoted to their sport.
00454,positive,That is nice you were always there for them.
00455,rhetorical,Do you really think seeing your favorite team play is more important than your daughter's birthday?
00456,prompt,I was a Warriors fan when they were at the bottom of the league. That was a long time ago obviously. I am still a fan.
00457,TalkMore,What do you like most about the team. Can you give me some stats
00458,negative,I don't like them at all. Back in my home state I rooted for only one team.
00459,positive,Yes I think the warriors are great aren't they . It's great after all these years you are still rooting for them.
00460,rhetorical,I think my team in my hometown is way better. That's just my opinion.
00461,prompt,I was a Warriors fan when they were at the bottom of the league. That was a long time ago obviously. I am still a fan.
00462,TalkMore,Yeah? Tell me more about the Warriors.
00463,negative,They aren't so good anymore.
00464,positive,I'm a fan too! I love them.
00465,rhetorical,How could you not be a fan?
00466,prompt,"I'm interested in this change in how people watch television that comes from this new idea of a series that gets released all at once that people binge-watch, like ""Orange is the New Black"", or ""House of Cards""."
00467,TalkMore,Do you binge watch shows? What television show is your favorite to binge watch?
00468,negative,I don't binge watch shows. It's unhealthy sitting in front of the TV all day.
00469,positive,It's very fascinating. Those shows are very good so I can understand why people watch them so quickly.
00470,rhetorical,Who doesn't like to binge watch a good show? It's a great way to relax.
00471,prompt,"I'm interested in this change in how people watch television that comes from this new idea of a series that gets released all at once that people binge-watch, like ""Orange is the New Black"", or ""House of Cards""."
00472,TalkMore,What is your all time favorite TV series or at least your current favorite one?
00473,negative,The only problem is when you get to the end of the series. It's like experiencing the death of someone you love.
00474,positive,I think it is absolutely great. I love to binge watch.
00475,rhetorical,Who can't say they have binged watched at one time or another?
00476,prompt,"I'm interested in this change in how people watch television that comes from this new idea of a series that gets released all at once that people binge-watch, like ""Orange is the New Black"", or ""House of Cards""."
00477,TalkMore,"What show do you like the best, anyway?"
00478,negative,"Ugh, I hate binging. I like to watch my episodes one at a time."
00479,positive,I love binging on shows like that! It's so fun!
00480,rhetorical,Who doesn't love a good media binge?
00481,prompt,"I like some of the really old movies, like Hitchcock. "
